PL_FOOTNOTE,ACK,PARAGRAPH_ACK,LONG_AFFILIATION,EMAIL,BOLD_ACK,LONG_ACK,vspace_bib,bref_size,cserver_size,js_style,nbPages,space,idConfiguration
True,True,True,False,True,False,False,2.88,0.89,0.86,\footnotesize,5,492.1527862548828,1914
False,False,False,False,False,False,False,2.0,0.76,0.85,\scriptsize,5,659.0287704467773,1915
False,False,False,True,True,False,True,1.6,0.99,0.74,\tiny,4,25.9036865234375,1916
True,True,False,False,False,False,True,2.51,0.87,0.8,\footnotesize,5,525.3297271728516,1917
False,False,True,False,False,True,False,4.8,0.74,0.79,\tiny,4,25.9036865234375,1918
False,True,False,True,False,False,False,3.79,0.74,0.62,\tiny,4,25.90374755859375,1919
False,True,False,False,True,False,False,2.99,0.84,0.63,\footnotesize,5,625.1557846069336,1920
False,False,True,True,True,False,False,3.24,0.95,0.64,\scriptsize,4,25.90362548828125,1921
True,True,False,True,False,True,False,2.44,0.88,0.74,\tiny,4,25.90374755859375,1922
True,True,True,False,False,True,False,2.3,0.87,0.73,\tiny,4,25.9036865234375,1923
True,True,True,True,True,True,False,3.27,0.84,0.7,\footnotesize,5,525.3297271728516,1924
False,False,True,True,True,True,False,4.59,0.9,0.71,\footnotesize,5,608.2187652587891,1925
True,False,False,True,False,True,True,4.04,0.97,0.7,\footnotesize,5,575.3417510986328,1926
True,True,True,True,False,False,True,2.83,0.77,0.85,\tiny,5,674.9687728881836,1927
True,True,False,True,False,False,True,1.49,0.94,0.67,\footnotesize,5,550.4357452392578,1928
True,True,False,True,True,False,False,1.13,0.86,0.79,\tiny,4,25.9036865234375,1929
False,False,False,False,True,True,False,2.62,0.81,0.61,\footnotesize,5,633.1257553100586,1930
False,False,True,True,False,False,False,2.67,0.72,0.87,\footnotesize,5,600.2487335205078,1931
True,True,False,False,False,True,True,3.53,0.77,0.74,\tiny,4,25.9036865234375,1932
False,False,False,True,False,True,True,1.01,0.92,0.89,\tiny,4,25.9036865234375,1933
False,True,True,False,True,True,False,2.01,1.0,0.84,\tiny,5,666.9987411499023,1934
False,False,False,False,False,False,True,2.55,0.86,0.87,\scriptsize,5,659.0287704467773,1935
False,False,True,True,False,True,False,2.17,0.91,0.64,\footnotesize,5,633.1257553100586,1936
True,False,True,True,False,False,False,2.53,0.71,0.84,\scriptsize,5,633.1257553100586,1937
False,True,True,True,False,False,True,2.36,0.71,0.61,\tiny,4,25.90374755859375,1938
False,True,False,True,True,False,False,3.79,0.85,0.85,\scriptsize,5,650.0617904663086,1939
False,True,False,True,True,True,False,3.54,0.88,0.85,\scriptsize,5,650.0617904663086,1940
False,False,False,False,False,True,True,1.56,0.72,0.86,\tiny,4,25.90374755859375,1941
False,True,True,True,True,False,True,2.95,0.74,0.83,\tiny,4,25.9036865234375,1942
True,True,False,False,False,True,False,4.0,0.89,0.67,\scriptsize,5,659.0287704467773,1943
True,True,True,True,False,False,False,4.25,0.88,0.82,\footnotesize,5,505.4967803955078,1944
True,True,False,True,False,False,True,1.57,0.87,0.75,\tiny,4,25.9036865234375,1945
True,False,False,False,False,True,False,4.13,0.82,0.81,\footnotesize,5,550.4357452392578,1946
True,True,True,True,True,False,False,1.24,0.88,0.88,\tiny,5,659.0287704467773,1947
False,False,False,True,False,False,True,3.25,0.73,0.85,\footnotesize,5,600.2487335205078,1948
False,True,False,False,False,True,False,1.08,0.84,0.84,\footnotesize,5,583.3127593994141,1949
True,False,False,True,True,False,True,2.06,0.72,0.78,\tiny,4,25.9036865234375,1950
True,False,True,False,True,False,False,1.82,0.85,0.62,\footnotesize,5,600.2487335205078,1951
True,False,True,True,True,False,True,1.34,0.78,0.85,\scriptsize,5,608.2187652587891,1952
True,False,True,True,True,False,True,4.73,0.81,0.71,\footnotesize,5,575.3417510986328,1953
False,True,False,True,True,True,True,1.57,0.86,0.78,\tiny,4,25.9036865234375,1954
False,True,False,False,True,True,True,3.26,0.96,0.77,\scriptsize,5,650.0617904663086,1955
True,False,False,True,True,True,False,1.43,0.89,0.85,\footnotesize,5,525.3297271728516,1956
False,False,False,False,False,True,True,2.01,0.92,0.76,\scriptsize,5,659.0287704467773,1957
True,False,False,False,False,False,True,3.51,0.94,0.8,\footnotesize,5,516.3637237548828,1958
True,True,True,True,False,True,False,3.62,0.8,0.89,\footnotesize,5,494.25074768066406,1959
True,False,True,True,False,True,True,2.57,0.95,0.72,\tiny,4,25.9036865234375,1960
True,True,False,False,True,False,False,1.63,0.75,0.78,\tiny,4,25.90374755859375,1961
True,True,False,False,False,False,True,3.51,0.83,0.83,\footnotesize,5,525.3297271728516,1962
False,True,False,True,True,True,False,2.22,0.81,0.87,\scriptsize,5,650.0617904663086,1963
False,False,False,False,True,True,True,4.07,0.87,0.71,\tiny,4,25.90374755859375,1964
False,False,False,True,True,False,False,1.07,0.95,0.79,\footnotesize,5,600.2487335205078,1965
False,False,False,False,False,False,False,4.17,0.89,0.66,\scriptsize,4,25.9036865234375,1966
True,False,True,True,False,False,False,4.35,0.85,0.77,\tiny,4,25.9036865234375,1967
False,False,False,True,False,False,True,3.55,0.94,0.78,\tiny,4,25.9036865234375,1968
True,True,True,True,True,False,False,4.06,0.85,0.63,\footnotesize,5,550.4357452392578,1969
True,True,True,True,True,True,False,2.86,0.84,0.71,\scriptsize,5,625.1557846069336,1970
True,False,False,False,True,True,True,4.43,0.82,0.75,\scriptsize,5,659.0287704467773,1971
True,False,False,True,True,True,True,4.75,0.96,0.67,\footnotesize,5,575.3417510986328,1972
False,True,False,False,True,False,False,4.07,0.71,0.63,\scriptsize,4,25.9036865234375,1973
True,True,True,False,True,True,False,3.75,0.78,0.7,\footnotesize,5,525.3297271728516,1974
False,True,True,True,True,False,False,2.0,0.75,0.63,\scriptsize,4,21.41973876953125,1975
False,True,False,False,False,False,True,4.97,0.89,0.83,\footnotesize,5,566.3757476806641,1976
True,False,True,True,True,False,True,1.73,0.75,0.86,\tiny,4,25.9036865234375,1977
True,True,False,False,True,True,True,2.06,0.87,0.86,\tiny,5,674.9687728881836,1978
True,True,False,True,True,True,False,4.06,0.89,0.83,\tiny,4,25.9036865234375,1979
True,True,False,False,False,False,False,3.64,0.89,0.74,\tiny,4,25.9036865234375,1980
False,False,True,True,False,False,False,2.24,0.89,0.68,\scriptsize,4,25.9036865234375,1981
True,False,False,True,True,True,True,2.83,0.91,0.81,\footnotesize,5,550.4357452392578,1982
True,True,False,True,True,True,False,3.36,0.86,0.61,\tiny,4,25.9036865234375,1983
False,True,True,True,False,False,False,3.03,1.0,0.82,\tiny,4,25.9036865234375,1984
True,True,False,False,False,False,True,3.62,0.73,0.65,\tiny,4,25.9036865234375,1985
False,False,True,False,False,False,False,2.59,0.9,0.69,\scriptsize,4,25.9036865234375,1986
False,False,False,True,False,False,False,3.57,0.79,0.78,\footnotesize,5,600.2487335205078,1987
False,True,False,False,False,True,False,4.06,0.97,0.65,\tiny,4,25.90374755859375,1988
True,True,False,True,False,False,True,2.07,0.81,0.86,\tiny,4,25.9036865234375,1989
True,True,True,True,True,False,True,4.99,0.93,0.72,\tiny,4,25.9036865234375,1990
False,False,False,False,True,False,False,2.97,0.79,0.65,\footnotesize,5,641.0957870483398,1991
False,False,False,True,False,True,False,1.49,0.83,0.79,\tiny,4,25.90374755859375,1992
True,False,False,False,False,False,False,4.64,0.8,0.7,\scriptsize,5,674.9687728881836,1993
False,False,False,True,False,False,True,1.08,0.9,0.86,\footnotesize,5,575.3417510986328,1994
True,True,True,False,True,False,False,1.1,0.94,0.61,\scriptsize,5,625.1557846069336,1995
True,False,False,True,True,True,False,2.45,0.97,0.64,\scriptsize,5,659.0287704467773,1996
True,True,True,True,False,False,True,1.88,0.84,0.67,\scriptsize,5,625.1557846069336,1997
False,True,True,False,False,True,True,2.12,0.81,0.84,\footnotesize,5,550.4357452392578,1998
False,True,False,True,False,False,False,3.83,0.72,0.87,\footnotesize,5,600.2487335205078,1999
True,False,True,True,False,False,False,3.25,0.76,0.85,\scriptsize,5,625.1557846069336,2000
True,True,False,True,True,False,True,3.17,0.97,0.72,\scriptsize,5,616.1887435913086,2001
True,False,False,True,True,True,False,3.04,0.82,0.73,\scriptsize,5,659.0287704467773,2002
True,False,False,False,True,False,False,1.84,0.71,0.88,\tiny,4,25.9036865234375,2003
False,True,True,True,False,True,False,3.17,0.84,0.83,\footnotesize,5,550.4357452392578,2004
True,False,True,True,True,True,False,2.26,0.73,0.74,\scriptsize,5,659.0287704467773,2005
False,True,True,True,False,True,True,3.51,0.71,0.68,\footnotesize,5,575.3417510986328,2006
False,False,True,True,False,True,False,4.55,0.97,0.8,\scriptsize,5,659.0287704467773,2007
True,False,True,True,False,True,False,2.14,0.95,0.74,\scriptsize,5,633.1257553100586,2008
False,False,False,False,True,True,True,4.05,0.92,0.87,\tiny,4,25.9036865234375,2009
False,False,False,True,True,True,False,4.3,0.8,0.62,\tiny,4,25.90374755859375,2010
True,True,False,False,False,True,True,1.02,0.71,0.61,\scriptsize,5,666.9987411499023,2011
False,True,True,True,False,False,False,2.06,0.88,0.71,\footnotesize,5,566.3757476806641,2012
False,True,False,False,False,True,False,2.67,0.75,0.71,\scriptsize,4,22.313720703125,2013
False,True,False,True,False,True,False,1.64,0.77,0.85,\tiny,4,25.9036865234375,2014
True,False,False,False,False,True,False,1.02,0.88,0.69,\scriptsize,5,659.0287704467773,2015
True,False,True,False,False,True,True,2.94,0.88,0.71,\scriptsize,5,659.0287704467773,2016
False,False,True,False,False,True,False,1.4,0.87,0.79,\footnotesize,5,600.2487335205078,2017
False,True,False,True,False,True,True,2.77,0.9,0.69,\footnotesize,5,575.3417510986328,2018
False,True,False,False,True,False,False,1.19,0.7,0.9,\tiny,4,25.9036865234375,2019
True,True,False,True,False,True,True,1.12,0.93,0.65,\tiny,4,25.9036865234375,2020
False,False,True,False,True,False,True,4.47,0.94,0.68,\tiny,4,25.90374755859375,2021
False,True,True,True,False,False,True,4.66,0.74,0.79,\scriptsize,5,633.1257553100586,2022
True,False,True,True,True,False,True,2.05,0.77,0.85,\scriptsize,5,616.1887435913086,2023
False,True,True,False,False,False,False,2.9,1.0,0.65,\footnotesize,5,566.3757476806641,2024
True,False,True,False,True,False,False,2.73,0.93,0.61,\footnotesize,5,583.3127593994141,2025
True,True,False,True,False,False,False,4.08,0.94,0.75,\tiny,4,25.9036865234375,2026
True,True,False,True,True,True,False,2.67,0.9,0.78,\tiny,4,25.90374755859375,2027
False,False,True,True,True,False,True,1.52,0.78,0.8,\tiny,4,25.90374755859375,2028
False,False,True,True,False,True,True,2.49,0.99,0.85,\footnotesize,5,566.3757476806641,2029
True,False,True,False,False,True,False,4.96,0.9,0.82,\tiny,4,25.9036865234375,2030
True,False,True,False,True,True,False,3.05,0.97,0.74,\footnotesize,5,550.4357452392578,2031
False,True,False,True,True,True,True,3.19,0.73,0.7,\footnotesize,5,616.1887435913086,2032
True,True,False,False,True,False,False,1.38,0.9,0.66,\footnotesize,5,550.4357452392578,2033
False,False,True,True,True,False,False,4.34,0.76,0.71,\tiny,4,25.90374755859375,2034
False,True,True,False,True,False,True,2.07,0.88,0.85,\scriptsize,5,600.2487335205078,2035
True,False,True,False,True,True,True,1.57,0.89,0.7,\tiny,4,25.9036865234375,2036
True,False,True,False,False,True,False,1.07,0.76,0.8,\footnotesize,5,550.4357452392578,2037
True,True,True,True,False,False,True,4.21,0.71,0.73,\tiny,4,25.9036865234375,2038
False,True,True,True,False,False,True,3.34,0.92,0.68,\scriptsize,5,659.0287704467773,2039
False,False,True,True,True,False,False,3.43,0.73,0.68,\footnotesize,5,641.0957870483398,2040
False,True,False,False,False,True,False,4.0,0.88,0.64,\scriptsize,4,25.9036865234375,2041
True,False,True,True,True,False,True,4.75,0.74,0.63,\scriptsize,5,674.9687728881836,2042
False,True,True,True,False,False,False,4.17,0.91,0.8,\footnotesize,5,575.3417510986328,2043
True,True,False,True,True,True,True,3.8,0.93,0.78,\tiny,4,25.9036865234375,2044
True,False,False,False,True,True,True,1.12,0.84,0.74,\tiny,4,25.9036865234375,2045
True,False,True,False,True,True,False,3.4,0.72,0.75,\footnotesize,5,575.3417510986328,2046
True,False,True,False,False,False,False,1.42,0.97,0.74,\footnotesize,5,550.4357452392578,2047
True,False,False,True,False,True,False,3.54,0.73,0.83,\footnotesize,5,550.4357452392578,2048
False,False,False,False,False,True,True,1.14,0.91,0.86,\footnotesize,5,575.3417510986328,2049
False,True,True,False,False,False,False,2.37,0.86,0.89,\tiny,4,25.9036865234375,2050
False,True,False,False,False,True,False,1.11,0.82,0.7,\tiny,4,25.90374755859375,2051
False,True,True,True,True,True,True,4.24,0.91,0.71,\footnotesize,5,550.4357452392578,2052
False,False,False,False,True,True,True,2.28,0.78,0.77,\scriptsize,4,21.41973876953125,2053
True,True,False,True,True,False,True,3.58,0.75,0.8,\tiny,4,25.9036865234375,2054
True,False,False,True,True,False,False,3.34,0.96,0.86,\scriptsize,5,312.1327819824219,2055
False,False,False,True,False,False,False,2.76,0.78,0.84,\scriptsize,5,666.9987411499023,2056
False,False,True,True,True,True,False,1.9,0.95,0.82,\footnotesize,5,575.3417510986328,2057
False,True,True,True,True,True,True,1.75,0.73,0.78,\scriptsize,5,625.1557846069336,2058
True,True,False,False,True,True,False,4.11,0.86,0.86,\scriptsize,5,600.2487335205078,2059
True,True,False,False,False,True,True,2.72,0.72,0.68,\tiny,4,25.90374755859375,2060
True,True,True,False,True,False,False,1.71,0.81,0.68,\footnotesize,5,541.4687652587891,2061
False,False,False,True,True,True,False,3.39,0.82,0.82,\scriptsize,5,666.9987411499023,2062
False,True,True,True,True,True,False,4.94,0.95,0.65,\scriptsize,5,659.0287704467773,2063
False,False,True,True,False,False,False,2.29,0.76,0.69,\footnotesize,5,633.1257553100586,2064
True,False,False,True,True,True,False,1.66,0.75,0.9,\tiny,4,25.9036865234375,2065
False,False,True,True,False,False,False,3.18,0.95,0.77,\scriptsize,5,666.9987411499023,2066
False,True,False,False,False,True,False,3.17,1.0,0.69,\tiny,4,25.9036865234375,2067
False,True,True,True,True,False,False,2.95,0.81,0.69,\footnotesize,5,575.3417510986328,2068
True,True,True,True,True,False,True,1.63,0.77,0.72,\tiny,4,25.9036865234375,2069
False,False,False,False,True,False,False,4.1,0.8,0.7,\footnotesize,5,625.1557846069336,2070
False,False,False,True,False,True,True,2.31,0.97,0.7,\footnotesize,5,600.2487335205078,2071
False,True,False,True,False,True,True,3.02,0.94,0.85,\footnotesize,5,550.4357452392578,2072
False,True,False,True,True,True,True,2.77,0.83,0.88,\scriptsize,5,616.1887435913086,2073
False,False,False,False,True,False,True,4.91,0.97,0.63,\footnotesize,5,625.1557846069336,2074
True,True,True,True,False,False,False,2.42,1.0,0.81,\scriptsize,5,269.6788024902344,2075
False,False,False,False,False,True,True,2.64,0.93,0.83,\footnotesize,5,583.3127593994141,2076
True,False,True,True,True,False,False,2.04,0.97,0.64,\footnotesize,5,575.3417510986328,2077
False,True,False,True,True,False,False,1.81,0.72,0.69,\footnotesize,5,625.1557846069336,2078
False,True,True,False,False,False,True,2.98,0.71,0.89,\scriptsize,5,625.1557846069336,2079
False,False,False,False,True,True,True,1.9,0.79,0.87,\tiny,4,25.9036865234375,2080
True,False,True,False,True,False,False,4.95,0.89,0.62,\tiny,4,25.90374755859375,2081
True,True,True,False,False,True,False,3.13,0.96,0.9,\tiny,5,625.1557846069336,2082
True,True,True,False,True,False,True,3.37,0.77,0.64,\tiny,4,25.9036865234375,2083
True,True,False,True,True,False,False,4.72,0.97,0.87,\tiny,4,25.9036865234375,2084
True,True,False,False,False,True,True,4.91,0.82,0.77,\footnotesize,5,516.3637237548828,2085
False,True,False,True,False,False,True,4.84,0.7,0.71,\scriptsize,4,21.41973876953125,2086
False,False,True,False,True,False,True,3.49,0.84,0.77,\tiny,4,25.90374755859375,2087
True,True,True,False,True,False,True,2.15,0.97,0.88,\tiny,5,625.1557846069336,2088
False,True,True,True,True,True,True,3.87,0.99,0.74,\scriptsize,5,616.1887435913086,2089
True,True,False,False,True,False,False,4.41,0.72,0.78,\footnotesize,5,550.4357452392578,2090
False,False,False,False,True,True,False,1.0,0.92,0.82,\scriptsize,5,659.0287704467773,2091
True,True,False,False,False,True,True,1.71,0.94,0.74,\scriptsize,5,608.2187652587891,2092
False,False,True,True,True,True,False,4.14,0.81,0.88,\scriptsize,5,659.0287704467773,2093
True,True,True,False,False,True,True,3.49,0.95,0.68,\footnotesize,5,503.34278869628906,2094
False,True,True,False,True,False,False,2.81,0.94,0.72,\tiny,4,25.9036865234375,2095
True,True,True,False,True,True,True,4.99,0.92,0.67,\scriptsize,5,616.1887435913086,2096
False,False,True,True,True,False,False,1.6,0.87,0.81,\scriptsize,5,659.0287704467773,2097
True,True,False,True,True,True,True,2.9,0.76,0.83,\footnotesize,5,525.3297271728516,2098
True,False,False,True,True,False,True,3.66,0.99,0.78,\footnotesize,5,525.3297271728516,2099
True,False,False,True,False,True,False,4.44,0.99,0.85,\scriptsize,5,315.2507629394531,2100
True,False,True,False,False,True,False,2.98,0.98,0.7,\footnotesize,5,550.4357452392578,2101
True,True,False,True,True,True,False,4.92,0.97,0.64,\tiny,4,25.90374755859375,2102
False,True,False,True,False,False,True,3.33,0.97,0.7,\footnotesize,5,575.3417510986328,2103
False,False,True,False,True,False,True,3.02,0.82,0.69,\tiny,4,25.90374755859375,2104
False,True,True,True,True,True,False,4.99,0.72,0.89,\tiny,4,25.9036865234375,2105
True,False,False,False,False,False,True,3.12,0.87,0.74,\footnotesize,5,566.3757476806641,2106
False,False,False,False,False,True,False,3.51,0.92,0.74,\footnotesize,5,600.2487335205078,2107
False,True,False,True,False,False,False,3.59,0.85,0.7,\tiny,4,25.90374755859375,2108
True,True,True,True,False,True,False,3.07,0.76,0.87,\footnotesize,5,492.6917266845703,2109
True,True,True,False,True,False,False,4.7,0.98,0.9,\tiny,5,650.0617904663086,2110
True,False,True,True,False,False,True,3.92,0.81,0.83,\footnotesize,5,550.4357452392578,2111
False,False,True,False,False,False,True,2.19,0.81,0.71,\scriptsize,4,25.9036865234375,2112
True,True,True,False,False,False,False,2.69,0.88,0.77,\tiny,4,25.9036865234375,2113
False,False,False,True,False,True,True,2.4,0.86,0.74,\scriptsize,4,21.41973876953125,2114
True,False,False,True,False,False,False,1.99,0.89,0.88,\tiny,4,25.9036865234375,2115
